job_id_a,title_a,exp_level_a,salary_a,job_id_b,title_b,exp_level_b,salary_b,shared_skills,similarity
3906226429,Operator Trainee,Internship,,3904400638,Supply Chain Analyst,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3887995356,Member Support Specialist,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3887705712,Cook,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3904942589,Night Shift Process Technician I,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901346939,3rd Shift Production Supervisor,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3904396401,Pest Technician I,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905364616,Auto Detailer,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3906251494,Retail Stocking Associate,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3888414944,Winchester - Production Operator (White Flyer),Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902831576,Mechanical Assembler,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901955395,Shuttle Driver - No touch freight,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3887909411,Asset Protection Manager,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3700068571,Software Implementation Program Manager,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3905337442,CM Fort Worth Overnight Catering Production - Part-Time,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901945450,Dairy Stocker - Full Time,Entry level,37180.0,2,1.0
3906226429,Operator Trainee,Internship,,3891074461,Delivery Driver,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902881498,Production Operator,Entry level,32240.0,2,1.0
3906226429,Operator Trainee,Internship,,3902937390,Private Chef,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3905631442,Forklift Operator,Entry level,44720.0,2,1.0
3906226429,Operator Trainee,Internship,,3887906737,Retail Stocking Team Supervisor,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3906260896,Industrial Maintenance Technician,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3903830885,Medical Device Operator,Entry level,46800.0,2,1.0
3906226429,Operator Trainee,Internship,,3884823666,Warehouse Clerk,Entry level,31200.0,2,1.0
3906226429,Operator Trainee,Internship,,3895221139,Yard/Warehouse Rep I,Mid-Senior level,35880.0,2,1.0
3906226429,Operator Trainee,Internship,,3891271807,Irrigation Technician,Mid-Senior level,145600.0,2,1.0
3906226429,Operator Trainee,Internship,,3895599520,CDL Class A Truck Driver - Live Haul - 3rd shift,Entry level,58240.0,2,1.0
3906226429,Operator Trainee,Internship,,3894299720,Heavy Equipment Operator - Night Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3798453023,VP Ecommerce,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3902858812,Commercial Roofing Superintendent,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3886440938,Operations Manager,Mid-Senior level,57720.0,2,1.0
3906226429,Operator Trainee,Internship,,3903873394,Dietary Cook/Aide,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3889290065,Pallet Sorter,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902319656,EVENT JANITORIAL STAFF,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901941896,Distribution Center Stockroom Associate,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3886817822,Production Shift Manager,Mid-Senior level,,2,0.6666666666666666
3906226429,Operator Trainee,Internship,,3895551975,2nd shift Warehouse Supervisor B2B,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3885101790,Construction Inspector - Topeka,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3887914776,Bank Business Process Consultant Senior,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3901360429,Manufacturing Supervisor,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3900966271,Mature Jet Engine Mechanic (1st Shift),Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905323887,Preschool Chef,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3903881451,Warehouse Operator- 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3899533492,Boiler Technician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3886442595,Business Process Analyst,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3901693789,"CNC Machinist, 2nd shift",Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901923070,Boat Captain - 100 Ton - San Francisco - Berkeley,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3900953060,Class A Delivery Truck Driver,Entry level,92500.0,2,1.0
3906226429,Operator Trainee,Internship,,3898155886,Contract Administrator,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3894998243,Landscape Specialist (Gardener),Mid-Senior level,44720.0,2,1.0
3906226429,Operator Trainee,Internship,,3900099004,Marine Consultant - Pacific Northwest,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3901399085,Cutt Off Operator,Entry level,39010.4,2,1.0
3906226429,Operator Trainee,Internship,,3904722572,Driver Manager - Dedicated Transportation (Thurs-Mon Overnight),Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3894566423,Nightlife Busser/Runner - City Cruises- New York,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3884805761,Truck Driver - CDL Class B - Penske Logistics,Not Specified,70000.0,2,1.0
3906226429,Operator Trainee,Internship,,3887702508,Local Delivery Driver,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3906252997,Alliance Bakery - Food Service Rep - Closers - Full-Time,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901945083,Rebar Fabricator,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902920837,Production Control Scheduler 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905330385,Retail Stocking Associate,Entry level,39520.0,2,1.0
3906226429,Operator Trainee,Internship,,3902917229,"Asset Protection Detective, Burlington - Full Time",Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3905361600,Overnight Crew Supervisor,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3904928683,Inventory Clerk,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3891021424,Forklift/Jockey Driver-2nd Shift,Entry level,35360.0,2,1.0
3906226429,Operator Trainee,Internship,,3904961288,Catering Manager - 1927681,Associate,,2,1.0
3906226429,Operator Trainee,Internship,,3900938803,Package Handler - Part Time (Warehouse like),Not Specified,35360.0,2,1.0
3906226429,Operator Trainee,Internship,,3894681050,Bartender,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3900982682,Maintenance Technician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3903459158,Sr Event Planner,Mid-Senior level,95650.0,2,1.0
3906226429,Operator Trainee,Internship,,3902753723,Yard Driver,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3895591639,Union Housekeeping Aide,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902790151,Automotive Senior Technician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905306052,"Multicraft Maintenance Technician - 1st Shift - Wadsworth, OH",Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3894919398,Carpenter,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3903826578,Substation Welder,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3887718575,Safety Coordinator- Third Shift,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3901943195,Warehouse Worker - Weekend Night Shift,Not Specified,42640.0,2,1.0
3906226429,Operator Trainee,Internship,,3889772007,SANITATION TEAMMATE,Entry level,35880.0,2,1.0
3906226429,Operator Trainee,Internship,,3886854481,Production Assembly Technician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3895513840,Meat Cutter,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901623920,DELIVERY ASSISTANT - NO CDL REQUIRED,Entry level,41080.0,2,1.0
3906226429,Operator Trainee,Internship,,3902355508,Supervisor Production - 3rd Shift Ferrous Machining,Mid-Senior level,,2,0.6666666666666666
3906226429,Operator Trainee,Internship,,3884854489,"Compounder (3rd Shift) - Princeton, NJ",Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3904727131,Operations Supervisor (Day Shift),Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3891093005,Grooming Salon Manager,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3887495776,Solderer,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3906256691,Delivery Driver,Entry level,45760.0,2,1.0
3906226429,Operator Trainee,Internship,,3906251128,Scheduler,Entry level,46800.0,2,1.0
3906226429,Operator Trainee,Internship,,3904710501,Cook,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3884430701,Maintenance Tech for Luxury Property,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3906248142,Energy Division – Operations Analyst Consultant,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3889756671,Facility Administrator - Steamboat Surgery Center,Not Specified,150000.0,2,1.0
3906226429,Operator Trainee,Internship,,3884823130,Maintenance - 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905815408,Drive with DoorDash,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3888969839,Shift Supervisor (Part-Time),Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3903824550,Print Techician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3885867890,Installation Crew Leader,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3901698121,Night Auditor -DoubleTree Cedar Rapids,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3888413599,Administrative Director Nursing - ECC Emergency Care,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3894552058,Forklift Operator I,Not Specified,37960.0,2,1.0
3906226429,Operator Trainee,Internship,,3902830705,CNC Operator 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3887886313,Seasonal Piecework Housekeeper,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3902869053,Emo Nite - Artist Relations & Operations Coordinator,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3906230313,Sr. Continuous Improvement Specialist - Holland MI,Entry level,97994.5,2,1.0
3906226429,Operator Trainee,Internship,,3904390596,Assembly Technician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3904049796,Server,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3884823624,Supervisor/Manager Part-Time 38th and Broadway,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3903847495,Maintenance Engineer,Entry level,38480.0,2,1.0
3906226429,Operator Trainee,Internship,,3902829612,Restaurant Team Member,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3895521217,OPERATIONS ASSISTANT MANAGER,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3905369885,Seasonal Housekeeper,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3905326879,Maintenance Planner,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3901942407,Supply Chain Specialist,Not Specified,90000.0,2,1.0
3906226429,Operator Trainee,Internship,,3905394197,Pest Control Technician (Home Services),Entry level,50000.0,2,1.0
3906226429,Operator Trainee,Internship,,3888024541,"TravelNurseSource - Travel Nurse RN - Psych - $1,695 per week in Chattanooga,",Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901946055,Part-Time GSOC Operator (Weekends),Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901350472,Director of Sales,Director,,2,1.0
3906226429,Operator Trainee,Internship,,3906094499,Materials Science Intern,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3891074176,Hairstylist - Shepherds Crossing,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3903810439,Bar Back,Associate,,2,1.0
3906226429,Operator Trainee,Internship,,3887891124,Weld Repair,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3903472756,Staff Facilities Professional - PCA / FCA Specialist,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3903465336,Scheduler - Kiewit Infrastructure Engineers,Entry level,80789.0,2,1.0
3906226429,Operator Trainee,Internship,,3895547428,Asset Protection Safety Manager (91007),Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3905327638,Trailer Driver CDL,Not Specified,56160.0,2,1.0
3906226429,Operator Trainee,Internship,,3889478412,(USA) Tire & Battery Technician - Automotive,Entry level,46800.0,2,1.0
3906226429,Operator Trainee,Internship,,3887862476,OPERATIONS ASSISTANT MANAGER,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3904595954,"Restaurant Crewmember - Cook, Cashier, and Customer Service",Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901363319,Warehouse Each Order Selector - 3rd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3891078459,Warehouse Clerk - 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3901978697,"Associate Director, Manufacturing",Director,,2,1.0
3906226429,Operator Trainee,Internship,,3891251338,Electronics Assembler,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3904077902,cheif operating officer,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3904368140,Driver (ACCESS),Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905846127,Delivery Driver,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902357973,Package Handler - Part Time (Warehouse like),Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3900966156,Scheduler,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3898178322,Restaurant Manager,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3905370894,Team Member,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3895493255,HVAC/R Technician,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3905200068,Welder AB 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3904368078,Maintenance Apprentice,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3884444319,Pet Stylist- Part-Time (Dog Groomer),Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3904991748,Field Construction Coordinator,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3894565906,Produce Clerk,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3902757507,Jet Aviation Staffing - FBO Operations Manager,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3903829566,Lead Inventory Team Member,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3899532318,Package Handler - Part Time (Warehouse like),Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3895537883,Seasonal Piecework Housekeeper,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3904081577,Electrical Testers and Remedial Electricians,Entry level,33000.0,2,1.0
3906226429,Operator Trainee,Internship,,3905367410,Kitchen Staff,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3904419263,Deli Associate,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3900948841,Plant Operations Manager,Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3900978790,CNC Operator 2nd Shift,Entry level,,2,1.0
3906226429,Operator Trainee,Internship,,3903800871,"Principal Associate, Data Loss Prevention (DLP) Engineer",Mid-Senior level,,2,1.0
3906226429,Operator Trainee,Internship,,3901800112,Reservations Manager,Not Specified,,2,1.0
3906226429,Operator Trainee,Internship,,3905686727,Rubber Mold Operator,Not Specified,39312.0,2,1.0
